#ID,,Make,Model,Bodywork,Operator,Chassis ID,Lifespan Expiry Date,Road Tax Expiry Date ,Livery,Notes,Depot,Svc,Batch,Gearbox,EDS model,Chair model,Door model,Air Con model,Registration Date,Advertisement Override
5951,K,MAN,ND323F,MAN Lion's City DD,SMRT Buses,WMAA95ZZ3JF007387,17Sep2035,17Sep2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,18Sep2018,
5952,H,MAN,ND323F,MAN Lion's City DD,SMRT Buses,WMAA95ZZ9JF007409,17Sep2035,17Sep2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,18Sep2018,
5953,E,MAN,ND323F,MAN Lion's City DD,SBS Transit,WMAA95ZZ9JF007412,29Aug2035,31Aug2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,30Aug2018,
5954,C,MAN,ND323F,MAN Lion's City DD,SBS Transit,WMAA95ZZ5JF007424,29Aug2035,31Aug2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,30Aug2018,
5955,A,MAN,ND323F,MAN Lion's City DD,SBS Transit,WMAA95ZZ4JF007429,03Oct2035,3Apr2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,4Oct2018,
5956,Y,MAN,ND323F,MAN Lion's City DD,SBS Transit,WMAA95ZZXJF007533,03Oct2035,3Apr2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,4Oct2018,
5957,U,MAN,ND323F,MAN Lion's City DD,SBS Transit,WMAA95ZZ9JF007538,07Nov2035,7May2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,8Nov2018,
5958,S,MAN,ND323F,MAN Lion's City DD,SBS Transit,WMAA95ZZ9JF007541,07Nov2035,7May2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,8Nov2018,
5959,P,MAN,ND323F,MAN Lion's City DD,SMRT Buses,WMAA95ZZ6JF007545,19Sep2035,19Sep2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,20Sep2018,
5960,J,MAN,ND323F,MAN Lion's City DD,SMRT Buses,WMAA95ZZ4JF007558,19Sep2035,19Sep2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,20Sep2018,
5961,G,MAN,ND323F,MAN Lion's City DD,SMRT Buses,WMAA95ZZ6JF007562,19Sep2035,19Sep2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,20Sep2018,
5962,D,MAN,ND323F,MAN Lion's City DD,SMRT Buses,WMAA95ZZ5JF007584,19Sep2035,19Sep2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,20Sep2018,
5963,B,MAN,ND323F,MAN Lion's City DD,SMRT Buses,WMAA95ZZ2JF007588,17Oct2035,17Apr2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,18Oct2018,
5964,Z,MAN,ND323F,MAN Lion's City DD,SMRT Buses,WMAA95ZZ6JF007593,17Oct2035,17Apr2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,18Oct2018,
5965,X,MAN,ND323F,MAN Lion's City DD,SMRT Buses,WMAA95ZZ3JF006952,17Oct2035,17Apr2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,18Oct2018,
5966,T,MAN,ND323F,MAN Lion's City DD,SMRT Buses,WMAA95ZZ0JF006973,17Oct2035,17Apr2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,18Oct2018,
5967,R,MAN,ND323F,MAN Lion's City DD,SMRT Buses,WMAA95ZZ2JF006974,17Oct2035,17Apr2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,18Oct2018,
5968,M,MAN,ND323F,MAN Lion's City DD,SMRT Buses,WMAA95ZZ4JF006975,17Oct2035,17Apr2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,18Oct2018,
5969,K,MAN,ND323F,MAN Lion's City DD,SMRT Buses,WMAA95ZZ4JF007009,17Oct2035,17Apr2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,18Oct2018,
5970,E,MAN,ND323F,MAN Lion's City DD,SMRT Buses,WMAA95ZZ6JF007013,17Oct2035,17Apr2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,18Oct2018,
5971,C,MAN,ND323F,MAN Lion's City DD,SBS Transit,WMAA95ZZ9JF007037,14Nov2035,14May2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,15Nov2018,
5972,A,MAN,ND323F,MAN Lion's City DD,SMRT Buses,WMAA95ZZ4JF007074,08Nov2035,8May2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,9Nov2018,
5973,Y,MAN,ND323F,MAN Lion's City DD,SMRT Buses,WMAA95ZZ6JF007075,12Nov2035,12May2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,13Nov2018,
5974,U,MAN,ND323F,MAN Lion's City DD,SMRT Buses,WMAA95ZZ4JF007091,17Oct2035,17Apr2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,18Oct2018,
5975,S,MAN,ND323F,MAN Lion's City DD,SMRT Buses,WMAA95ZZ5JF007116,04Nov2035,4May2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,5Nov2018,
5976,P,MAN,ND323F,MAN Lion's City DD,SMRT Buses,WMAA95ZZ0JF007122,12Nov2035,12May2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,13Nov2018,
5977,L,MAN,ND323F,MAN Lion's City DD,SMRT Buses,WMAA95ZZ7JF007151,12Nov2035,12May2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,13Nov2018,
5978,J,MAN,ND323F,MAN Lion's City DD,SMRT Buses,WMAA95ZZ4JF007432,18Nov2035,18May2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,19Nov2018,
5979,G,MAN,ND323F,MAN Lion's City DD,SMRT Buses,WMAA95ZZ4JF007785,18Nov2035,18May2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,19Nov2018,
5980,B,MAN,ND323F,MAN Lion's City DD,SMRT Buses,WMAA95ZZ8JF007790,18Nov2035,18May2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,19Nov2018,
5981,Z,MAN,ND323F,MAN Lion's City DD,SMRT Buses,WMAA95ZZ5JF007794,18Nov2035,18May2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,19Nov2018,
5982,X,MAN,ND323F,MAN Lion's City DD,SMRT Buses,WMAA95ZZ4JF007799,04Nov2035,4May2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,5Nov2018,
5983,T,MAN,ND323F,MAN Lion's City DD,SMRT Buses,WMAA95ZZ0JF007010,04Nov2035,4May2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,5Nov2018,
5984,R,MAN,ND323F,MAN Lion's City DD,SMRT Buses,WMAA95ZZ6JF007822,04Nov2035,4May2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,5Nov2018,
5985,M,MAN,ND323F,MAN Lion's City DD,SMRT Buses,WMAA95ZZ1JF007825,04Nov2035,4May2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,5Nov2018,
5986,K,MAN,ND323F,MAN Lion's City DD,SMRT Buses,WMAA95ZZ7JF007828,26Nov2035,26May2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,27Nov2018,
5987,H,MAN,ND323F,MAN Lion's City DD,SBS Transit,WMAA95ZZ5JF007830,11Nov2035,11May2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,12Nov2018,
5988,E,MAN,ND323F,MAN Lion's City DD,SBS Transit,WMAA95ZZ5JF007858,14Nov2035,14May2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,15Nov2018,
5989,C,MAN,ND323F,MAN Lion's City DD,SBS Transit,WMAA95ZZ7JF007876,14Nov2035,14May2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,15Nov2018,
5990,Y,MAN,ND323F,MAN Lion's City DD,SBS Transit,WMAA95ZZ9JF007877,14Nov2035,14May2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,15Nov2018,
5991,U,MAN,ND323F,MAN Lion's City DD,SBS Transit,WMAA95ZZ0JF007881,07Nov2035,7May2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,8Nov2018,
5992,S,MAN,ND323F,MAN Lion's City DD,SBS Transit,WMAA95ZZ3JF007891,07Nov2035,7May2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,8Nov2018,
5993,P,MAN,ND323F,MAN Lion's City DD,SBS Transit,WMAA95ZZ4JF007897,07Nov2035,7May2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,8Nov2018,
5994,L,MAN,ND323F,MAN Lion's City DD,SBS Transit,WMAA95ZZ8JF007899,07Nov2035,7May2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,8Nov2018,
5995,J,MAN,ND323F,MAN Lion's City DD,SBS Transit,WMAA95ZZ4JF007902,11Nov2035,11May2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,12Nov2018,
5996,G,MAN,ND323F,MAN Lion's City DD,SBS Transit,WMAA95ZZ1JF007906,11Nov2035,11May2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,12Nov2018,
5997,D,MAN,ND323F,MAN Lion's City DD,SBS Transit,WMAA95ZZ5JF007908,11Nov2035,11May2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,12Nov2018,
5998,B,MAN,ND323F,MAN Lion's City DD,SBS Transit,WMAA95ZZ3JF007910,11Nov2035,11May2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,12Nov2018,
5999,Z,MAN,ND323F,MAN Lion's City DD L,SBS Transit,WMAA95ZZ9G7003170,29Dec2034,29Jun2020,Land Transport Authority (LTA)'s Lush Green livery,Demonstrator: Unknown,,,Demo,ZF EcoLife 6 AP 2000 B,Mobitec MobiLED Colour,Vogelsitze Revo S,Masats,Denso,30Dec2017,
6000,Z,MAN,ND323F A95,MAN Lion's City DD,SBS Transit,WMAA95ZZ9JF007913,14Nov2035,14May2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,15Nov2018,
6001,X,MAN,ND323F,MAN Lion's City DD,SBS Transit,WMAA95ZZ4JF007916,11Nov2035,11May2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,12Nov2018,
6002,T,MAN,ND323F,MAN Lion's City DD,SBS Transit,WMAA95ZZ8JF007918,11Nov2035,11May2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,12Nov2018,
6003,R,MAN,ND323F,MAN Lion's City DD,SBS Transit,WMAA95ZZ6JF007920,11Nov2035,11May2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,12Nov2018,
6004,M,MAN,ND323F,MAN Lion's City DD,SBS Transit,WMAA95ZZ2JF008000,20Dec2035,20Jun2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,21Dec2018,
6005,K,MAN,ND323F,MAN Lion's City DD,SBS Transit,WMAA95ZZ6JF008002,20Dec2035,20Jun2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,21Dec2018,
6006,H,MAN,ND323F,MAN Lion's City DD,SMRT Buses,WMAA95ZZ1JF008036,26Nov2035,26May2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,27Nov2018,
6007,E,MAN,ND323F,MAN Lion's City DD,SMRT Buses,WMAA95ZZ3JF008040,26Nov2035,26May2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,27Nov2018,
6008,C,MAN,ND323F,MAN Lion's City DD,SMRT Buses,WMAA95ZZ2JF008045,26Nov2035,26May2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,27Nov2018,
6009,A,MAN,ND323F,MAN Lion's City DD,SMRT Buses,WMAA95ZZ4JF008094,26Nov2035,26May2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,27Nov2018,
6010,U,MAN,ND323F,MAN Lion's City DD,SMRT Buses,WMAA95ZZXJF008097,02Dec2035,2Jun2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,3Dec2018,
6011,S,MAN,ND323F,MAN Lion's City DD,SMRT Buses,WMAA95ZZ6JF008100,02Dec2035,2Jun2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,3Dec2018,
6012,P,MAN,ND323F,MAN Lion's City DD,SMRT Buses,WMAA95ZZXJF008102,02Dec2035,2Jun2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,3Dec2018,
6013,L,MAN,ND323F,MAN Lion's City DD,SMRT Buses,WMAA95ZZ8KF008262,02Dec2035,2Jun2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,3Dec2018,
6014,J,MAN,ND323F,MAN Lion's City DD,SMRT Buses,WMAA95ZZ1KF008264,10Dec2035,10Jun2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,11Dec2018,
